trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
129,False,"{'a': 0.02, 'e': 0.07730474044329974}",25,0,-11.725838327533635,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
130,False,"{'a': 0.02, 'e': 0.07577400402284548}",20,7,19.359220410294704,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
131,False,"{'a': 0.02, 'e': 0.07427357821433388}",20,10,13.175004027600151,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
132,False,"{'a': 0.02, 'e': 0.07280286282743559}",25,13,10.27570906293487,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
133,False,"{'a': 0.02, 'e': 0.07136126955638605}",20,14,9.457989187823687,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
134,False,"{'a': 0.02, 'e': 0.06994822174465536}",20,6,8.688598762001293,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
135,False,"{'a': 0.02, 'e': 0.06856315415427791}",25,0,23.936708440313236,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
136,False,"{'a': 0.02, 'e': 0.06720551273974976}",25,14,15.862054369365215,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
137,False,"{'a': 0.02, 'e': 0.06587475442640295}",25,11,-19.87875739148357,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
138,False,"{'a': 0.02, 'e': 0.06457034689316847}",20,0,19.201810071642154,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
139,False,"{'a': 0.02, 'e': 0.0632917683596407}",20,6,26.068624390088075,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
140,False,"{'a': 0.02, 'e': 0.06203850737735829}",25,0,37.25416463942089,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
141,False,"{'a': 0.02, 'e': 0.06081006262521795}",25,17,13.936174896131249,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
142,False,"{'a': 0.02, 'e': 0.05960594270893937}",30,18,-11.54375662807918,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
143,False,"{'a': 0.02, 'e': 0.05842566596450083}",25,0,-9.283593653322948,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
144,False,"{'a': 0.02, 'e': 0.05726876026546736}",25,18,10.696187332205835,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
145,False,"{'a': 0.02, 'e': 0.056134762834133725}",20,16,7.7881939799378275,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
146,False,"{'a': 0.02, 'e': 0.05502322005640723}",25,0,10.054129509494885,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
147,False,"{'a': 0.02, 'e': 0.05393368730035602}",20,8,-11.938521592701717,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
148,False,"{'a': 0.02, 'e': 0.05286572873835037}",25,0,14.09869340841872,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
149,False,"{'a': 0.02, 'e': 0.05181891717272583}",25,11,22.480765932952373,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
150,False,"{'a': 0.02, 'e': 0.0507928338648985}",20,0,-24.666798283685228,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
151,False,"{'a': 0.02, 'e': 0.049787068367863944}",20,0,7.709059810117603,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
152,False,"{'a': 0.02, 'e': 0.04880121836201296}",25,3,32.072402740203984,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
153,False,"{'a': 0.02, 'e': 0.04783488949419837}",30,7,11.849039786197938,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 0}",1
154,False,"{'a': 0.02, 'e': 0.046887695219988486}",20,0,24.94841649953747,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
155,False,"{'a': 0.02, 'e': 0.045959256649044204}",20,0,-15.194253163544902,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
156,False,"{'a': 0.02, 'e': 0.0450492023935578}",25,0,-51.48811288425361,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 2}",0
157,False,"{'a': 0.02, 'e': 0.04415716841969286}",25,10,26.05184536307126,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
158,False,"{'a': 0.02, 'e': 0.043282797901965896}",20,0,20.5795183722255,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
159,False,"{'a': 0.02, 'e': 0.042425741080511385}",25,14,19.75078198395108,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
160,False,"{'a': 0.02, 'e': 0.04158565512117316}",30,3,-51.60051506378412,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 2}",1
161,False,"{'a': 0.02, 'e': 0.04076220397836621}",30,14,21.974081912893222,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
162,False,"{'a': 0.02, 'e': 0.039955058260653896}",25,0,25.12019088999575,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
163,False,"{'a': 0.02, 'e': 0.039163895098987066}",20,3,20.188101008832255,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
164,False,"{'a': 0.02, 'e': 0.038388398017552054}",30,13,20.21082432481139,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
165,False,"{'a': 0.02, 'e': 0.0376282568071762}",20,13,-1.057865673658898,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
166,False,"{'a': 0.02, 'e': 0.036883167401239994}",20,0,-12.073221632509782,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
167,False,"{'a': 0.02, 'e': 0.03615283175404641}",20,15,8.462133584921224,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
168,False,"{'a': 0.02, 'e': 0.03543695772159864}",25,13,16.33241059925845,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
169,False,"{'a': 0.02, 'e': 0.03473525894473856}",30,23,9.926433489548943,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
170,False,"{'a': 0.02, 'e': 0.034047454734599344}",20,0,17.99591565499729,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
171,False,"{'a': 0.02, 'e': 0.03337326996032608}",25,7,-17.17745674251443,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
172,False,"{'a': 0.02, 'e': 0.03271243493901982}",25,0,26.06619908951472,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
173,False,"{'a': 0.02, 'e': 0.03206468532786077}",25,14,15.360329671849746,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 0.02, 'e': 0.03142976201836771}",20,0,25.49124833257767,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
175,False,"{'a': 0.02, 'e': 0.030807411032751076}",25,0,4.915381984025606,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
176,False,"{'a': 0.02, 'e': 0.0301973834223185}",30,0,37.81835359784362,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
177,False,"{'a': 0.02, 'e': 0.029599435167892}",20,0,20.27737666067237,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
178,False,"{'a': 0.02, 'e': 0.029013327082197053}",25,16,14.624650661111719,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
179,False,"{'a': 0.02, 'e': 0.028438824714184505}",25,0,-8.699598266151948,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
180,False,"{'a': 0.02, 'e': 0.027875698255247015}",25,10,18.92501162283063,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
181,False,"{'a': 0.02, 'e': 0.02732372244729256}",30,7,15.792107721468186,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
182,False,"{'a': 0.02, 'e': 0.026782676492638175}",20,13,-8.10431985744267,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
183,False,"{'a': 0.02, 'e': 0.02625234396568796}",20,9,7.320556912552647,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
184,False,"{'a': 0.02, 'e': 0.02573251272635994}",30,7,32.73937604681087,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
185,False,"{'a': 0.02, 'e': 0.025222974835227212}",25,0,35.22600327753996,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
186,False,"{'a': 0.02, 'e': 0.024723526470339388}",20,2,14.489074878941684,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
187,False,"{'a': 0.02, 'e': 0.024233967845691113}",20,10,-6.864319483440857,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
188,False,"{'a': 0.02, 'e': 0.023754103131304997}",25,7,-10.436870019917977,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
189,False,"{'a': 0.02, 'e': 0.023283740374897}",25,5,7.614884484243007,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
190,False,"{'a': 0.02, 'e': 0.02282269142509297}",25,15,0.808303071921076,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
191,False,"{'a': 0.02, 'e': 0.02237077185616559}",25,0,-8.924227246605568,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
192,False,"{'a': 0.02, 'e': 0.02192780089426161}",20,8,-0.2400159817974532,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
193,False,"{'a': 0.02, 'e': 0.021493601345089923}",25,19,9.844118698333943,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
194,False,"{'a': 0.02, 'e': 0.021067999523041434}",25,7,-13.471573823767564,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
195,False,"{'a': 0.02, 'e': 0.020650825181712566}",30,10,-11.860532079255236,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
196,False,"{'a': 0.02, 'e': 0.02024191144580439}",25,4,33.36008849218437,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
197,False,"{'a': 0.02, 'e': 0.019841094744370288}",20,0,-16.167034834721573,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
198,False,"{'a': 0.02, 'e': 0.01944821474538539}",20,12,-0.47127201968107935,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
199,False,"{'a': 0.02, 'e': 0.019063114291611637}",30,2,14.887692201300998,"{0: 27, 1: 0, 2: 0, 3: 1, 4: 0}",1
200,False,"{'a': 0.02, 'e': 0.018685639337732773}",20,0,-12.354336173376728,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
201,False,"{'a': 0.02, 'e': 0.01831563888873418}",20,0,18.5548068627085,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
202,False,"{'a': 0.02, 'e': 0.01795296493950285}",25,0,24.46295302365552,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
203,False,"{'a': 0.02, 'e': 0.017597472415623393}",35,0,0.4673131359703202,"{0: 34, 1: 0, 2: 0, 3: 0, 4: 1}",0
204,False,"{'a': 0.02, 'e': 0.017249019115346265}",30,0,39.24754852449026,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
205,False,"{'a': 0.02, 'e': 0.01690746565270528}",20,7,16.161267315366032,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
206,False,"{'a': 0.02, 'e': 0.016572675401761255}",30,22,13.84881832108248,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
207,False,"{'a': 0.02, 'e': 0.01624451444194987}",20,12,15.443680037158728,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
208,False,"{'a': 0.02, 'e': 0.015922851504511698}",30,0,43.401412004548895,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
209,False,"{'a': 0.02, 'e': 0.01560755791998283}",20,0,27.99361386020902,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
210,False,"{'a': 0.02, 'e': 0.015298507566725518}",25,0,18.828323383470604,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
211,False,"{'a': 0.02, 'e': 0.014995576820477703}",30,22,13.547922287638883,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
212,False,"{'a': 0.02, 'e': 0.014698644504901784}",25,5,27.108512599474942,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
213,False,"{'a': 0.02, 'e': 0.01440759184311235}",20,10,17.442866644653904,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
214,False,"{'a': 0.02, 'e': 0.014122302410163962}",25,17,-0.603583615850793,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
215,False,"{'a': 0.02, 'e': 0.013842662086479501}",25,8,-0.7198838423326235,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
216,False,"{'a': 0.02, 'e': 0.013568559012200934}",35,6,38.506594498999945,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
217,False,"{'a': 0.02, 'e': 0.013299883542443767}",20,0,27.78697187019272,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
218,False,"{'a': 0.02, 'e': 0.013036528203437736}",20,0,-18.4376740745464,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
219,False,"{'a': 0.02, 'e': 0.01277838764953576}",25,0,36.23792465717032,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
220,False,"{'a': 0.02, 'e': 0.012525358621074385}",25,14,20.474700936792967,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
221,False,"{'a': 0.02, 'e': 0.012277339903068436}",25,14,18.251626490152674,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
222,False,"{'a': 0.02, 'e': 0.012034232284723775}",20,12,17.032258054650743,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
223,False,"{'a': 0.02, 'e': 0.011795938519751562}",20,0,24.986569690463366,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
224,False,"{'a': 0.02, 'e': 0.011562363287468536}",25,11,17.23092219909085,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
225,False,"{'a': 0.02, 'e': 0.011333413154667387}",25,10,21.602733350013345,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.02, 'e': 0.011108996538242306}",30,23,12.569662511379581,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
227,False,"{'a': 0.02, 'e': 0.01088902366855444}",25,0,28.007015314079307,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
228,False,"{'a': 0.02, 'e': 0.010673406553522925}",30,15,22.04810698356384,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 0.02, 'e': 0.010462058943426795}",25,13,21.97727637396547,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.02, 'e': 0.010254896296404022}",20,14,10.488751362115705,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
231,False,"{'a': 0.02, 'e': 0.010051835744633576}",30,22,11.133074933495854,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.02, 'e': 0.009852796061187257}",20,0,23.224473520245006,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1,True,"{'a': 0, 'e': 0}",20,7,20.449291470980093,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",25,0,-15.305506675954817,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
3,True,"{'a': 0, 'e': 0}",25,10,26.90435015713225,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",25,10,22.316104843120318,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",20,12,9.455018038057558,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",25,14,19.430537284639787,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",25,12,16.08966613811551,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",25,2,28.982932231460772,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",25,0,31.077449942117177,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
10,True,"{'a': 0, 'e': 0}",25,0,-4.561283573877166,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
11,True,"{'a': 0, 'e': 0}",20,0,30.787068539447144,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
12,True,"{'a': 0, 'e': 0}",20,2,19.388208052862517,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",25,0,30.87546202686198,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
14,True,"{'a': 0, 'e': 0}",20,0,25.285000427865697,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
15,True,"{'a': 0, 'e': 0}",20,14,12.446393887307597,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",20,6,19.905495416584277,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",20,9,15.995237613582956,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",30,0,-25.67547568399404,"{0: 28, 1: 0, 2: 0, 3: 1, 4: 1}",0
19,True,"{'a': 0, 'e': 0}",20,0,22.37877488280287,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
20,True,"{'a': 0, 'e': 0}",25,0,36.735282840024674,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
21,True,"{'a': 0, 'e': 0}",20,0,20.924632179442213,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
22,True,"{'a': 0, 'e': 0}",30,0,41.89560474659865,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
23,True,"{'a': 0, 'e': 0}",20,12,12.961230771156762,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0, 'e': 0}",25,0,7.822296470130891,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
25,True,"{'a': 0, 'e': 0}",20,7,15.453968961164543,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0, 'e': 0}",20,7,19.70638247227403,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0, 'e': 0}",35,16,22.16367597538237,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0, 'e': 0}",25,13,21.080177047341465,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0, 'e': 0}",20,2,24.645851334843563,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,True,"{'a': 0, 'e': 0}",20,6,19.020632350904556,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,True,"{'a': 0, 'e': 0}",30,7,33.86556218557834,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
32,True,"{'a': 0, 'e': 0}",20,15,-31.614411442066263,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 1}",1
33,True,"{'a': 0, 'e': 0}",20,0,24.579261399805453,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,True,"{'a': 0, 'e': 0}",20,0,-37.674612905385004,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
35,True,"{'a': 0, 'e': 0}",25,7,19.446546009810678,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,True,"{'a': 0, 'e': 0}",25,0,-1.5584624361694417,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
37,True,"{'a': 0, 'e': 0}",25,17,15.908853608236212,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
38,True,"{'a': 0, 'e': 0}",20,10,17.198277708599385,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
39,True,"{'a': 0, 'e': 0}",35,0,48.086328117567184,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
